Symbol,Series,Date,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty
OFSS,EQ,18-Jun-19,3223.95,3220,3275,3212.9,3268.5,3261,3255.33,10492,34154897.35,2008,4355,38.86
OFSS,EQ,19-Jun-19,3261,3274.9,3274.9,3195,3210,3206.35,3225.06,12285,39619923.25,2015,5081,41.36
OFSS,EQ,20-Jun-19,3206.35,3200,3255.05,3146.2,3250,3243.9,3202.04,18895,60502538.35,3507,6996,37.03
OFSS,EQ,21-Jun-19,3243.9,3242,3264,3080,3085.8,3098.65,3133.32,86195,270076736.7,16715,49850,57.83
OFSS,EQ,24-Jun-19,3098.65,3097.9,3135.35,3090.25,3113.55,3113.8,3116.53,19758,61576339.8,3817,7379,37.35
OFSS,EQ,25-Jun-19,3113.8,3103,3217.9,3020.45,3212.65,3209.05,3160.39,38999,123251935.8,5868,20482,52.52
OFSS,EQ,26-Jun-19,3209.05,3177,3209,3163,3185,3182.25,3182.97,38613,122903988.2,3890,17017,44.07
OFSS,EQ,27-Jun-19,3182.25,3181,3245,3163.25,3208.8,3179.8,3194.21,23839,76146847.95,3948,5110,21.44
OFSS,EQ,28-Jun-19,3179.8,3197.9,3209.95,3158,3167.65,3170.65,3181.54,28296,90024836.8,5012,13331,47.11
OFSS,EQ,1-Jul-19,3170.65,3173,3224,3150,3150.05,3160.6,3182.38,21309,67813437.3,3528,9311,43.7
OFSS,EQ,2-Jul-19,3160.6,3189.9,3274,3160.75,3256.2,3256.8,3234.13,46123,149167766,5620,17922,38.86
OFSS,EQ,3-Jul-19,3256.8,3245,3295.3,3185.05,3210,3207.15,3244.14,62673,203320100,6801,26994,43.07
OFSS,EQ,4-Jul-19,3207.15,3210,3268.9,3210,3236.25,3235.95,3245.53,16163,52457550.9,2681,4816,29.8
OFSS,EQ,5-Jul-19,3235.95,3240.2,3424.2,3198.45,3288.4,3293.55,3316.6,67709,224563470.9,8839,14060,20.77
OFSS,EQ,8-Jul-19,3293.55,3260,3269,3207,3236.9,3217.55,3239.88,45094,146099090.7,3274,32254,71.53
OFSS,EQ,9-Jul-19,3217.55,3205,3271,3200,3244,3243.5,3235.78,37635,121778473.9,3302,25300,67.22
OFSS,EQ,10-Jul-19,3243.5,3230,3263.25,3125,3153.9,3144.45,3210.69,45029,144574163.5,2762,31294,69.5
OFSS,EQ,11-Jul-19,3144.45,3160,3294.9,3155.4,3275,3283,3264.82,36696,119805702.4,4721,3722,10.14
OFSS,EQ,12-Jul-19,3283,3270,3308.45,3255.65,3307,3292.55,3288.48,20707,68094655.95,3075,6240,30.13
OFSS,EQ,15-Jul-19,3292.55,3265.1,3395,3263.9,3380,3381.55,3336.95,24374,81334914.3,3391,5845,23.98
OFSS,EQ,16-Jul-19,3381.55,3360,3406.45,3329.95,3351.35,3348.55,3366.01,16898,56878836.7,2334,3623,21.44
OFSS,EQ,17-Jul-19,3348.55,3340,3369,3283.8,3329.9,3324.85,3323.87,17464,58048062.15,3663,4997,28.61
OFSS,EQ,18-Jul-19,3324.85,3305.2,3387.25,3305.2,3359.7,3350.15,3356.73,14982,50290485.5,2738,4421,29.51
OFSS,EQ,19-Jul-19,3350.15,3345,3395,3300,3343.45,3330.85,3335.59,31944,106551998.6,4372,14285,44.72
OFSS,EQ,22-Jul-19,3330.85,3338,3373.45,3299.5,3326.2,3336,3340.33,18140,60593595.05,2654,8751,48.24
OFSS,EQ,23-Jul-19,3336,3320,3379.95,3300,3330.1,3353.25,3355.38,27151,91102024.45,4416,16843,62.03
OFSS,EQ,24-Jul-19,3353.25,3360,3360,3207.05,3249,3239.35,3260.18,26052,84934218,3415,12128,46.55
OFSS,EQ,25-Jul-19,3239.35,3255,3315.05,3242.9,3301,3297.95,3290.58,31482,103593978.2,6193,17841,56.67
OFSS,EQ,26-Jul-19,3297.95,3298,3369.15,3298,3364,3352.9,3344.17,23901,79929123.2,4863,8736,36.55
OFSS,EQ,29-Jul-19,3352.9,3352.9,3381.95,3282.85,3326,3320.6,3324.75,17001,56524124.9,3702,5663,33.31
OFSS,EQ,30-Jul-19,3320.6,3337.2,3354.9,3288,3310,3306.85,3314.46,14194,47045398.05,2764,6516,45.91
OFSS,EQ,31-Jul-19,3306.85,3270.25,3419.4,3267.05,3392,3394.6,3366.32,33754,113626837.5,6235,12501,37.04
OFSS,EQ,1-Aug-19,3394.6,3389.95,3389.95,3250,3273.95,3261.95,3278.38,34762,113962977.4,5720,13800,39.7
OFSS,EQ,2-Aug-19,3261.95,3260,3328.45,3260,3309,3305.85,3288.99,41273,135746328.8,4548,17569,42.57
OFSS,EQ,5-Aug-19,3305.85,3285.5,3307.05,3211.65,3275,3285.05,3284.81,19856,65223134.1,5111,5320,26.79
OFSS,EQ,6-Aug-19,3285.05,3258.35,3350,3258.35,3291.55,3288.3,3298.56,31655,104415761.9,6311,13945,44.05
OFSS,EQ,7-Aug-19,3288.3,3324,3337.9,3191.05,3242,3259.85,3272.56,51126,167313086.9,6722,26005,50.86
OFSS,EQ,8-Aug-19,3259.85,3270,3290.1,3181.7,3204,3198.7,3207.84,36070,115706962.2,5427,17057,47.29
OFSS,EQ,9-Aug-19,3198.7,3214.7,3244.3,3137,3143.9,3152.55,3180.2,24980,79441469.8,4101,11212,44.88
OFSS,EQ,13-Aug-19,3152.55,3168.3,3168.3,3040,3072,3064.3,3079.29,29637,91260929.35,4280,13986,47.19
OFSS,EQ,14-Aug-19,3064.3,3080,3087,2970,2997,2985.55,2998.48,62213,186544592.6,9818,26366,42.38
OFSS,EQ,16-Aug-19,2985.55,2990,3100,2990,3094,3078.25,3049.07,33134,101028035.5,5415,14564,43.95
OFSS,EQ,19-Aug-19,3078.25,3093.65,3179.35,2985,2999.6,2998.05,3081.43,79163,243935488.8,8001,40138,50.7
OFSS,EQ,20-Aug-19,2998.05,3012,3047.1,2950,2965,2961.35,2986.9,27125,81019582,3725,8758,32.29
OFSS,EQ,21-Aug-19,2961.35,2961.35,2977.15,2829,2859.9,2850.2,2893.53,35882,103825667.2,7065,16390,45.68
OFSS,EQ,22-Aug-19,2850.2,2851.05,2927.35,2851.05,2902.6,2909,2891.62,47408,137085965.3,6923,16051,33.86
OFSS,EQ,23-Aug-19,2909,2909.75,3047.9,2883.3,3018.8,3016.45,2995,55119,165081179.7,7019,17232,31.26
OFSS,EQ,26-Aug-19,3016.45,3025.1,3079.45,2955.65,3020,3013.4,3002.42,22595,67839571.55,3806,5488,24.29
OFSS,EQ,27-Aug-19,3013.4,3028.45,3050,2984,3016,3010.7,3007.94,13918,41864468.5,2401,7239,52.01
OFSS,EQ,28-Aug-19,3010.7,3025.75,3039.95,2998.05,3000,3006.45,3007.74,14112,42445216.65,1912,7262,51.46
OFSS,EQ,29-Aug-19,3006.45,3007,3050,2949.95,2976.15,2990.9,2989.94,27729,82908183.85,5048,6208,22.39
OFSS,EQ,30-Aug-19,2990.9,3005.85,3092.3,2970,3061,3081,3051.44,25906,79050684.15,5840,8988,34.69
OFSS,EQ,3-Sep-19,3081,3081,3081,3011,3048.75,3054.05,3041.87,13001,39547328.7,2266,5593,43.02
OFSS,EQ,4-Sep-19,3054.05,3050,3088,3019,3088,3061.75,3044.98,18732,57038519.2,3472,6658,35.54
OFSS,EQ,5-Sep-19,3061.75,3057.1,3060.25,3033,3040.05,3042.55,3046.18,19299,58788269.85,3710,8163,42.3
OFSS,EQ,6-Sep-19,3042.55,3042.55,3080,3022.55,3043.3,3041.5,3049.72,81153,247493525.1,2596,73437,90.49
OFSS,EQ,9-Sep-19,3041.5,3050,3053.15,3000.05,3045,3042.7,3026.9,16490,49913535.3,3423,3715,22.53
OFSS,EQ,11-Sep-19,3042.7,3057.9,3076.5,2980.2,3010,3009.55,3012.64,27076,81570335.2,7264,10541,38.93
OFSS,EQ,12-Sep-19,3009.55,3024.6,3030.05,2912.6,2933.95,2922.05,2951.8,36377,107377721.8,6228,15685,43.12
OFSS,EQ,13-Sep-19,2922.05,2945,2965,2872.2,2945,2946.9,2926.08,29372,85944725.25,5999,9564,32.56
OFSS,EQ,16-Sep-19,2946.9,2950,2950,2654,2905,2908.45,2895.62,27496,79617980.55,5703,10157,36.94
OFSS,EQ,17-Sep-19,2908.45,2908.45,2911,2851,2880,2878.75,2876.34,32811,94375581.55,8470,17704,53.96
OFSS,EQ,18-Sep-19,2878.75,2893.15,2940,2855,2933,2910.2,2894.03,44634,129172017.4,6539,18159,40.68
OFSS,EQ,19-Sep-19,2910.2,2908.95,2950,2889,2930,2941.8,2924.36,41350,120922296.2,5889,20330,49.17
OFSS,EQ,20-Sep-19,2941.8,2930,3200,2904,3199,3168.05,3069.84,97058,297952947.4,14125,61449,63.31
OFSS,EQ,23-Sep-19,3168.05,3198.7,3262.7,2990.05,3004.5,2999,3046.63,36651,111662162.7,6059,15838,43.21
OFSS,EQ,24-Sep-19,2999,3014,3048.65,2926.75,2949,2939.8,2962.81,45324,134286533.6,8948,21212,46.8
OFSS,EQ,25-Sep-19,2939.8,2954.5,3018.4,2882,2964,2953.95,2946.79,86106,253736338,10253,46319,53.79
OFSS,EQ,26-Sep-19,2953.95,2954.8,3000,2935,2970,2973.95,2967.17,56521,167707203.3,6062,31030,54.9
OFSS,EQ,27-Sep-19,2973.95,2940,3063,2920.05,3035.1,3038.05,3013.18,30201,91001012.35,4254,11693,38.72
OFSS,EQ,30-Sep-19,3038.05,3038.5,3194.95,3000.65,3136,3173.4,3115.38,31302,97517673,6661,17616,56.28
OFSS,EQ,1-Oct-19,3173.4,3125.65,3149.05,3054,3065,3080.15,3101.09,44901,139242172.9,3145,26324,58.63
OFSS,EQ,3-Oct-19,3080.15,3054,3143,3054,3102,3084.05,3092.23,9920,30674879.95,1631,2976,30
OFSS,EQ,4-Oct-19,3084.05,3099,3160,3035.3,3137,3068.25,3095.01,26917,83308254.25,3395,8628,32.05
OFSS,EQ,7-Oct-19,3068.25,3083.6,3150,3000,3068,3075.15,3049.39,15024,45813969.35,2087,3670,24.43
OFSS,EQ,9-Oct-19,3075.15,3070,3120,3032,3120,3099.85,3075.38,9016,27727596.35,2637,5087,56.42
OFSS,EQ,10-Oct-19,3099.85,3088.8,3140,3054,3095,3074.75,3096.08,6238,19313351.95,1689,2609,41.82
OFSS,EQ,11-Oct-19,3074.75,3079,3124,3054.85,3116.4,3111.55,3093.72,6958,21526082.5,1378,3208,46.11
OFSS,EQ,14-Oct-19,3111.55,3076.05,3124.55,3067.05,3098,3093.55,3095.59,6630,20523785.4,1770,3285,49.55
OFSS,EQ,15-Oct-19,3093.55,3095,3150,3087.65,3145,3143.35,3129.19,10403,32552999,2399,5378,51.7
OFSS,EQ,16-Oct-19,3143.35,3141.2,3170,3112,3149,3152.95,3154.14,8145,25690433.75,2380,4900,60.16
OFSS,EQ,17-Oct-19,3152.95,3152.95,3168,3049.9,3082.55,3090.2,3112.71,11468,35696547.9,2115,5942,51.81
OFSS,EQ,18-Oct-19,3090.2,3082,3129.8,3055,3064,3070.25,3090.97,20425,63133154.1,4253,11299,55.32
OFSS,EQ,22-Oct-19,3070.25,3095,3114.4,3070,3109,3106.95,3105.88,8980,27890803.1,1532,5145,57.29
OFSS,EQ,23-Oct-19,3106.95,3103,3105,3045,3056,3055.3,3060.44,16535,50604431.05,3893,10020,60.6
OFSS,EQ,24-Oct-19,3055.3,3069.7,3080,3040,3075,3064.85,3062.96,13957,42749676.1,2311,9011,64.56
OFSS,EQ,25-Oct-19,3064.85,3064.85,3092,3040,3065,3065.45,3062.09,8116,24851916,2003,5178,63.8
OFSS,EQ,27-Oct-19,3065.45,3099.45,3099.45,3060,3090,3071.65,3072.41,716,2199844.9,198,616,86.03
OFSS,EQ,29-Oct-19,3071.65,3075,3099,3045.5,3094.9,3088.75,3078.34,10547,32467228.1,3144,5163,48.95
OFSS,EQ,30-Oct-19,3088.75,3088.75,3140,3058.5,3108.5,3110.45,3102.46,13047,40477829.45,4590,7010,53.73
OFSS,EQ,31-Oct-19,3110.45,3101.1,3180.05,3100,3149.45,3140.5,3127.24,32447,101469610.6,6398,23064,71.08
OFSS,EQ,1-Nov-19,3140.5,3149,3240,3140,3168,3173.35,3195.25,23292,74423774.8,3569,10972,47.11
OFSS,EQ,4-Nov-19,3173.35,3174,3233.95,3104,3130.6,3130.7,3146.87,21309,67056716.25,3290,11422,53.6
OFSS,EQ,5-Nov-19,3130.7,3146.35,3161,3125,3131,3130.4,3132.85,6608,20701870.4,1222,4955,74.98
OFSS,EQ,6-Nov-19,3130.4,3112.1,3150,3109.8,3130,3132.4,3131.69,6307,19751551.15,2174,4357,69.08
OFSS,EQ,7-Nov-19,3132.4,3148.05,3148.05,3110,3111.1,3120.55,3130.81,6257,19589450.2,1436,3936,62.91
OFSS,EQ,8-Nov-19,3120.55,3134.9,3145.4,3109.7,3119.35,3126.1,3126.65,7250,22668203.2,1351,4807,66.3
OFSS,EQ,11-Nov-19,3126.1,3126.1,3187.8,3101.5,3142,3119,3143.45,10710,33666347.9,2841,6203,57.92
OFSS,EQ,13-Nov-19,3119,3110,3154.15,3106,3110,3130.1,3129.89,65881,206200188,4811,61564,93.45
OFSS,EQ,14-Nov-19,3130.1,3123,3123,3020,3055,3058.8,3048.7,29286,89284280,4550,19359,66.1
OFSS,EQ,15-Nov-19,3058.8,3026.65,3078.85,3026.65,3060,3061.25,3063.28,7094,21730873.8,1073,3944,55.6
OFSS,EQ,18-Nov-19,3061.25,3051,3085,3040,3063.7,3055.95,3059.54,5729,17528105.55,1351,3352,58.51
OFSS,EQ,19-Nov-19,3055.95,3063.95,3079,3040,3045.3,3056.4,3055.94,6817,20832353.3,1260,4864,71.35
OFSS,EQ,20-Nov-19,3056.4,3050,3098,3033.5,3060,3064.55,3054.61,14701,44905808.1,4404,11635,79.14
OFSS,EQ,21-Nov-19,3064.55,3065,3065,2926.2,2963,2965.2,3000.71,34951,104877820.8,6347,25114,71.85
OFSS,EQ,22-Nov-19,2965.2,2979.6,2988.35,2905.9,2918,2910.3,2927.82,16267,47626925.5,2332,10596,65.14
OFSS,EQ,25-Nov-19,2910.3,2935,2963.55,2886.15,2925.55,2933.1,2930.54,35190,103125547.6,2273,29871,84.88
OFSS,EQ,26-Nov-19,2933.1,2940,2970,2902,2918,2911.5,2931.86,8627,25293147.75,2796,4766,55.25
OFSS,EQ,27-Nov-19,2911.5,2932.9,2941.7,2917.25,2930,2930.9,2930,5119,14998662.5,1043,3562,69.58
OFSS,EQ,28-Nov-19,2930.9,2943,2948.4,2911.05,2946.95,2934.65,2929.53,4410,12919241.75,1048,2084,47.26
OFSS,EQ,29-Nov-19,2934.65,2932.7,2948.1,2910,2940,2931.25,2928.99,6897,20201244.05,1614,4772,69.19
OFSS,EQ,2-Dec-19,2931.25,2924.15,2975,2912,2955,2965.95,2949.08,7461,22003057,1597,4465,59.84
OFSS,EQ,3-Dec-19,2965.95,2971.5,2985,2950,2966.5,2964.4,2964.21,4888,14489054.6,1423,3468,70.95
OFSS,EQ,4-Dec-19,2964.4,2950,3025,2911.1,2963,2986.8,2953.21,10408,30737050.15,3540,5643,54.22
OFSS,EQ,5-Dec-19,2986.8,2989,2989,2941,2941,2951.05,2958.42,3264,9656284.95,798,1742,53.37
OFSS,EQ,6-Dec-19,2951.05,2945.45,2974.75,2915,2920,2939.9,2929.03,13508,39565294.35,2332,9620,71.22
OFSS,EQ,9-Dec-19,2939.9,2941.5,2969.8,2917,2959.95,2952.3,2950.86,4509,13305449.2,1206,2164,47.99
OFSS,EQ,10-Dec-19,2952.3,2943.4,2963.95,2891.2,2891.3,2899.2,2922.61,5078,14840998,1339,2729,53.74
OFSS,EQ,11-Dec-19,2899.2,2907.5,2933.5,2905.05,2917.25,2920.25,2920.01,15290,44646924.5,2851,13161,86.08
OFSS,EQ,12-Dec-19,2920.25,2920,2950,2336.2,2913,2915.9,2775.08,41904,116286976.3,6300,10503,25.06
OFSS,EQ,13-Dec-19,2915.9,2928.5,2949.8,2890,2930,2933.1,2937.16,54755,160823978.6,3342,50824,92.82
OFSS,EQ,16-Dec-19,2933.1,2920,2943.4,2875.05,2880.3,2889.6,2911.31,5138,14958302.7,916,3041,59.19
OFSS,EQ,17-Dec-19,2889.6,2905,2980,2892.05,2968,2950.85,2933.14,9281,27222460.1,1219,6377,68.71
OFSS,EQ,18-Dec-19,2950.85,2951.5,2959.9,2895.05,2940.2,2947.55,2948.35,12268,36170371.8,3117,9714,79.18
OFSS,EQ,19-Dec-19,2947.55,2945.2,2950.35,2905.5,2918,2920,2919.93,5963,17411552.05,1648,3498,58.66
OFSS,EQ,20-Dec-19,2920,2928.4,2946,2875,2878.3,2886.6,2896.11,16537,47893052.95,1995,12623,76.33
OFSS,EQ,23-Dec-19,2886.6,2888.3,2913.35,2871,2899.5,2890.6,2890.61,21776,62945948.3,2021,17646,81.03
OFSS,EQ,24-Dec-19,2890.6,2905,2924.95,2864,2879,2875.65,2893.82,7511,21735471.45,1204,4843,64.48
OFSS,EQ,26-Dec-19,2875.65,2891.3,2904,2814,2835.9,2830.9,2853.7,9290,26510882.4,1798,5581,60.08
OFSS,EQ,27-Dec-19,2830.9,2838,2855,2732.25,2740,2743.4,2775.7,30304,84114837.65,4218,20665,68.19
OFSS,EQ,30-Dec-19,2743.4,2757.3,2787.95,2741.25,2747,2748.95,2759.48,26150,72160396.1,3059,17420,66.62
OFSS,EQ,31-Dec-19,2748.95,2758.5,2772.3,2734.4,2739,2739.65,2744.37,11385,31244613.65,1284,7706,67.69
OFSS,EQ,1-Jan-20,2739.65,2739.65,2755,2730,2737.05,2736.15,2745.84,8229,22595543.55,849,6266,76.15
OFSS,EQ,2-Jan-20,2736.15,2737.05,2752.05,2710,2723,2721.95,2730.43,10577,28879776.7,2314,6944,65.65
OFSS,EQ,3-Jan-20,2721.95,2721.95,2750,2712,2715,2717.1,2729.45,14038,38316060.6,1888,7827,55.76
OFSS,EQ,6-Jan-20,2717.1,2717.1,2717.1,2658.2,2688,2688.55,2676.89,10889,29148613.4,2026,6658,61.14
OFSS,EQ,7-Jan-20,2688.55,2676.1,2736.2,2661.5,2673.95,2669.4,2687.14,8925,23982730,1862,4760,53.33
OFSS,EQ,8-Jan-20,2669.4,2694.25,2760,2670,2759,2747.7,2714.35,46756,126912168.7,6837,33166,70.93
OFSS,EQ,9-Jan-20,2747.7,2759.9,2864,2710.5,2750,2751.6,2782.28,71278,198315256.3,11900,32588,45.72
OFSS,EQ,10-Jan-20,2751.6,2755,2869.9,2752,2845.1,2854.95,2837.21,40065,113672856,8206,19794,49.4
OFSS,EQ,13-Jan-20,2854.95,2874.9,3040,2853.55,2949.9,2955.2,2973.3,61138,181781463.8,6631,35539,58.13
OFSS,EQ,14-Jan-20,2955.2,2943,2998,2921.9,2949,2957.15,2959.6,42910,126996501.2,5475,27808,64.81
OFSS,EQ,15-Jan-20,2957.15,2957.15,2969,2934.45,2957,2956.5,2951.5,26211,77361836.2,1484,22014,83.99
OFSS,EQ,16-Jan-20,2956.5,2960,2974.9,2820.7,2850.1,2881.4,2914.41,21932,63918938.5,6702,14735,67.18
OFSS,EQ,17-Jan-20,2881.4,2866.05,2956.45,2859.4,2917,2907.25,2909.7,25493,74176999.25,3488,14926,58.55
OFSS,EQ,20-Jan-20,2907.25,2925,2948.4,2899.95,2920,2919.2,2925.21,9924,29029825.3,1463,7185,72.4
OFSS,EQ,21-Jan-20,2919.2,2944.9,2974.9,2912,2950,2949.6,2949.1,12687,37415285.65,2672,3619,28.53
OFSS,EQ,22-Jan-20,2949.6,2955,2968.95,2917.6,2953,2954,2954.74,114222,337496173.1,1981,108862,95.31
OFSS,EQ,23-Jan-20,2954,2955,3004.15,2940,2976,2974.55,2965.08,26022,77157324.1,2659,17884,68.73
OFSS,EQ,24-Jan-20,2974.55,2964,2999,2956,2991,2989.2,2985.3,8169,24386891.35,1395,4966,60.79
OFSS,EQ,27-Jan-20,2989.2,2960.55,2984.9,2931,2931.2,2954.95,2959.89,10068,29800137,2417,6005,59.64
OFSS,EQ,28-Jan-20,2954.95,2940,2961.35,2902,2915,2914.8,2927.04,8905,26065311,1695,6406,71.94
OFSS,EQ,29-Jan-20,2914.8,2930,2959.9,2878.05,2880,2901.85,2922.87,10059,29401197.95,1720,7093,70.51
OFSS,EQ,30-Jan-20,2901.85,2900.45,2910,2813.45,2845,2864.6,2871.69,8386,24081989.2,2007,5860,69.88
OFSS,EQ,31-Jan-20,2864.6,2890,2950.5,2821,2925.05,2940.55,2914.57,21990,64091501.05,4342,15887,72.25
OFSS,EQ,1-Feb-20,2940.55,2919.9,3033,2905,2933.55,2971.2,2971.73,41128,122221151,4653,30031,73.02
OFSS,EQ,3-Feb-20,2971.2,2953.55,3120.45,2920,3050.05,3081.25,3054.2,25660,78370755.1,3311,20453,79.71
OFSS,EQ,4-Feb-20,3081.25,3086.25,3150,2980,2994.95,2992.75,3036.14,29006,88066382.2,5793,18926,65.25
OFSS,EQ,5-Feb-20,2992.75,3020,3069,2961,2970,2981.6,3019.24,21506,64931789.3,4913,13498,62.76
OFSS,EQ,6-Feb-20,2981.6,3008,3027,2890,2905,2905.8,2951.34,15272,45072861.1,3370,10459,68.48
OFSS,EQ,7-Feb-20,2905.8,2909,2968,2883,2899.8,2897.35,2916.44,11801,34416873.8,2764,6524,55.28
OFSS,EQ,10-Feb-20,2897.35,2899.25,2968.15,2880.1,2942.95,2943.1,2938.35,14423,42379761.95,3989,7846,54.4
OFSS,EQ,11-Feb-20,2943.1,2972.1,2980,2882.3,2906.95,2900.1,2915.23,23284,67878178.4,5549,16157,69.39
OFSS,EQ,12-Feb-20,2900.1,2858.1,2925,2858.1,2904.95,2896.7,2902.61,17563,50978570.5,4539,12705,72.34
OFSS,EQ,13-Feb-20,2896.7,2896.65,2949.9,2889.05,2897.5,2903,2920.21,6186,18064417.95,1395,3867,62.51
OFSS,EQ,14-Feb-20,2903,2711,2920.15,2711,2881,2884.3,2847.9,19474,55459991.4,2519,7181,36.87
OFSS,EQ,17-Feb-20,2884.3,2885,2929.55,2868,2870.6,2878.35,2891.12,3936,11379436.1,908,2146,54.52
OFSS,EQ,18-Feb-20,2878.35,2885.8,2899.55,2855,2860,2859.65,2866.45,4879,13985390.9,1260,3821,78.32
OFSS,EQ,19-Feb-20,2859.65,2866.5,2890,2845,2846.1,2848.95,2859.88,6125,17516794.25,2045,4857,79.3
OFSS,EQ,20-Feb-20,2848.95,2849.1,2881.95,2800,2815,2812.45,2836.93,17773,50420731.15,3082,13655,76.83
OFSS,EQ,24-Feb-20,2812.45,2810.05,2851.45,2762.05,2788,2777.85,2802.47,5483,15365965.75,1593,3350,61.1
OFSS,EQ,25-Feb-20,2777.85,2782.35,2802.1,2768,2777.5,2785,2790.19,8808,24575963.85,1280,6687,75.92
OFSS,EQ,26-Feb-20,2785,2780,2780,2720.05,2732.5,2741.95,2753.91,26109,71901758.6,2274,23732,90.9
OFSS,EQ,27-Feb-20,2741.95,2785,2789.75,2710.3,2710.9,2727.65,2748.88,12585,34594710.8,1747,6872,54.6
OFSS,EQ,28-Feb-20,2727.65,2677,2705,2630,2651.25,2648.4,2663.44,9695,25822050.05,2361,6437,66.4
OFSS,EQ,2-Mar-20,2648.4,2650.05,2730,2640,2689.95,2695.75,2681.91,39764,106643511.7,3214,32698,82.23
OFSS,EQ,3-Mar-20,2695.75,2689.95,2720,2640.1,2653.65,2660.55,2667.46,20414,54453500.55,2929,6008,29.43
OFSS,EQ,4-Mar-20,2660.55,2660.55,2709.75,2590,2590.1,2600.25,2645.02,23586,62385485.05,3361,10266,43.53
OFSS,EQ,5-Mar-20,2600.25,2630,2630,2570,2575,2582.65,2594.62,21286,55229161.3,2113,17120,80.43
OFSS,EQ,6-Mar-20,2582.65,2550,2600,2525.85,2545,2546.55,2560.09,45868,117426390,6605,36198,78.92
OFSS,EQ,9-Mar-20,2546.55,2525.5,2586.55,2386.8,2428,2425.05,2442.56,13471,32903702.9,3217,8450,62.73
OFSS,EQ,11-Mar-20,2425.05,2449,2460,2309.1,2352.1,2376.6,2374.37,36379,86377120.5,6366,15814,43.47
OFSS,EQ,12-Mar-20,2376.6,2300,2343.55,2055,2194,2177.8,2205.9,58097,128156441,9228,42102,72.47
OFSS,EQ,13-Mar-20,2177.8,2000,2251.1,1964.95,2215,2199.45,2157.36,110289,237933327.8,4288,99527,90.24
OFSS,EQ,16-Mar-20,2199.45,2199.45,2199.45,2000,2000,2009.65,2159.24,81211,175354142.5,3979,74724,92.01
OFSS,EQ,17-Mar-20,2009.65,2010,2059.15,1990,1990,2015.45,2028.77,20484,41557237.25,5104,13881,67.77
OFSS,EQ,18-Mar-20,2015.45,2078,2084,1884.5,1911,1917.5,1953.79,31503,61550299.25,7191,20536,65.19
OFSS,EQ,19-Mar-20,1917.5,1919,1919,1725,1790,1765.4,1791.88,66872,119826631.2,7035,50847,76.04
OFSS,EQ,20-Mar-20,1765.4,1782.1,1950,1782.1,1880,1879.35,1875.85,21518,40364438.15,4363,13356,62.07
OFSS,EQ,23-Mar-20,1879.35,1566.05,1823.9,1506,1600,1575.65,1619.25,27579,44657226.1,3350,21923,79.49
OFSS,EQ,24-Mar-20,1575.65,1602.1,1676.15,1562.25,1585,1591.95,1612.03,17779,28660317.45,2482,11986,67.42
OFSS,EQ,25-Mar-20,1591.95,1561,1650,1561,1650,1627.75,1606.82,55613,89359851.55,2322,45602,82
OFSS,EQ,26-Mar-20,1627.75,1660,1790.75,1659.55,1767,1745.8,1713.54,65131,111604583.4,4922,53221,81.71
OFSS,EQ,27-Mar-20,1745.8,1790,1852,1751.5,1812,1799.35,1809.72,42125,76234300.3,4320,31132,73.9
OFSS,EQ,30-Mar-20,1799.35,1745.8,1987.85,1732.85,1935,1943,1931.85,40601,78435211.55,5356,19820,48.82
OFSS,EQ,31-Mar-20,1943,2014.95,2041,1973.2,2028,2023.65,2001.1,43622,87291950.15,7101,32964,75.57
OFSS,EQ,1-Apr-20,2023.65,2060,2060,1888.25,1925,1921,1936.3,24749,47921475.95,10950,16445,66.45
OFSS,EQ,3-Apr-20,1921,1920,2209.2,1875,2022.05,2034.15,2063.91,42499,87714189.75,9402,16698,39.29
OFSS,EQ,7-Apr-20,2034.15,2065.25,2143.55,2021.75,2073.85,2077.9,2073.75,51682,107175498.1,10831,37702,72.95
OFSS,EQ,8-Apr-20,2077.9,2049,2175.2,2026,2060.1,2096.05,2075.64,28005,58128220,7501,18231,65.1
OFSS,EQ,9-Apr-20,2096.05,2095,2194.7,2090.05,2150,2145.25,2158.48,12316,26583795.3,2886,6794,55.16
OFSS,EQ,13-Apr-20,2145.25,2140,2194,2083.25,2185,2188.15,2153.79,14110,30389935.95,1830,8477,60.08
OFSS,EQ,15-Apr-20,2188.15,2150,2280,2150,2245,2239.55,2237.72,27387,61284344.35,6374,16180,59.08
OFSS,EQ,16-Apr-20,2239.55,2239,2261.4,2180,2199,2197.3,2220.29,14847,32964663.9,5015,8876,59.78
OFSS,EQ,17-Apr-20,2197.3,2275,2290,2150.25,2159,2167.1,2178.12,232052,505436417.1,8448,219934,94.78
OFSS,EQ,20-Apr-20,2167.1,2167,2187.9,2025,2052,2035.3,2058.95,149543,307901027.7,8796,128186,85.72
OFSS,EQ,21-Apr-20,2035.3,2036,2089,1971.15,2040,2040,2046.63,29775,60938356.5,5331,18745,62.96
OFSS,EQ,22-Apr-20,2040,2040,2069.9,1986.8,2009.4,2005.25,2008.19,32621,65509157.75,3700,26154,80.18
OFSS,EQ,23-Apr-20,2005.25,2037,2069.95,2022,2039,2032.2,2038.53,39188,79885932.15,5785,34233,87.36
